-,-,-
26, -103, 1014
-93, -163, 1007
-124, -199, 1009
-65, -217, 1005
-60, -292, 1015
0, -256, 1014
30, -275, 1004
120, -283, 1012
180, -293, 1016
180, -293, 1016
243, -192, 1015
318, -216, 1011
351, -189, 1009
479, 111, 990
359, 145, 1030
393, 274, 991
379, 393, 1024
379, 393, 1024
396, 557, 1016
382, 564, 1025
330, 541, 999
307, 452, 1007
274, 375, 1014
274, 375, 1014
323, 368, 953
148, 140, 1004
99, 67, 1022
66, -76, 958
-51, -331, 1029
-51, -331, 1029
-106, -399, 988
-148, -527, 1023
-161, -472, 983
-228, -463, 1001
-211, -434, 1018
-268, -405, 996
-273, -424, 1037
-213, -423, 996
-183, -316, 996
-214, -229, 972
-110, -121, 979
-83, 74, 916
-83, 74, 916
-16, 276, 1033
-,-,-
-20, -172, 1021
30, -203, 999
56, -250, 1008
87, -256, 1002
131, -307, 1025
166, -301, 1018
195, -230, 1027
195, -230, 1027
220, -202, 1000
268, -189, 995
313, -115, 1008
339, 137, 1023
381, 343, 988
332, 216, 1028
300, 396, 1009
300, 396, 1009
316, 536, 1023
302, 527, 992
302, 546, 1024
254, 509, 1000
265, 490, 1010
265, 490, 1010
281, 291, 922
203, 114, 1019
121, -27, 1002
-3, -287, 984
-34, -496, 969
-112, -576, 1023
-112, -576, 1023
-138, -632, 988
-244, -600, 1006
-259, -504, 1013
-219, -493, 1017
-171, -448, 1025
-207, -445, 968
-192, -295, 960
-180, -177, 920
-130, 34, 1044
-64, 228, 948
103, 251, 748
-,-,-
-79, -159, 1011
-69, -156, 1003
-22, -142, 1013
3, -186, 1010
81, -187, 1010
82, -284, 1012
160, -268, 1014
222, -234, 1003
222, -234, 1003
242, -294, 1015
287, -217, 989
330, -129, 1024
307, 18, 990
323, 207, 1015
299, 291, 1008
332, 481, 1017
332, 481, 1017
322, 685, 1006
385, 645, 1008
321, 606, 1011
259, 534, 1010
280, 414, 973
280, 414, 973
186, 161, 1016
129, -41, 1000
102, -235, 1019
-14, -469, 1003
-61, -510, 999
-106, -479, 1018
-182, -516, 995
-209, -464, 1008
-245, -439, 1024
-245, -439, 1024
-223, -440, 1013
-255, -382, 985
-269, -301, 1053
-188, -223, 915
-125, -57, 841
-233, 10, 923
7, 284, 1010
-,-,-
-23, -91, 1010
-23, -91, 1010
-12, -55, 1008
0, -95, 1011
50, -166, 1006
99, -200, 1021
120, -300, 1006
188, -267, 1023
188, -267, 1023
232, -238, 1017
253, -243, 1001
344, -270, 1004
343, -231, 874
341, -50, 1030
309, 133, 1006
275, 419, 1038
242, 803, 1052
242, 803, 1052
287, 545, 983
267, 682, 998
264, 666, 1013
267, 625, 989
267, 625, 989
254, 526, 1003
235, 405, 1014
206, 39, 992
197, -47, 964
85, -338, 979
85, -338, 979
23, -568, 927
-119, -752, 980
-180, -791, 1019
-210, -707, 1003
-286, -626, 934
-279, -621, 1021
-233, -575, 1034
-263, -373, 986
-188, -206, 953
-188, -206, 953
-155, -42, 1005
-120, 169, 971
-,-,-
27, -190, 1019
-38, -180, 1002
-26, -205, 1016
-26, -205, 1016
-8, -228, 1007
31, -229, 1009
95, -250, 1016
169, -253, 1016
170, -246, 1003
171, -250, 1011
259, -240, 1022
272, -196, 1020
272, -196, 1007
312, -189, 1007
347, -88, 963
289, 101, 1039
300, 305, 966
363, 341, 1004
341, 93, 989
341, 93, 989
238, 438, 1029
177, 882, 991
134, 823, 1002
217, 655, 983
217, 655, 983
188, 533, 1023
235, 300, 971
171, 76, 1044
127, -139, 973
84, -382, 1052
84, -382, 1052
53, -516, 977
-30, -678, 991
-146, -686, 1009
-137, -626, 1015
-91, -532, 1000
-155, -352, 1023
-207, -303, 1009
-254, -260, 1022
-297, -272, 1032
-132, -272, 860
-259, -110, 988
-259, -110, 988
-173, 36, 1014
-105, 177, 1006
1, 316, 966
78, 373, 1024
-,-,-
-44, -233, 1011
-4, -220, 1010
32, -148, 1012
47, -118, 1016
47, -118, 1016
86, -96, 1011
119, -157, 999
166, -277, 1023
255, -246, 1013
282, -163, 1006
275, -157, 1014
289, -126, 1002
289, -126, 1002
71, -251, 907
345, 68, 993
221, 162, 904
209, 347, 933
289, 497, 1024
289, 497, 1024
267, 531, 1015
272, 516, 1002
275, 483, 997
260, 458, 1005
254, 381, 1016
254, 381, 1016
236, 233, 981
149, 66, 993
89, 43, 1042
49, -108, 970
49, -108, 970
9, -307, 964
-97, -489, 991
-153, -532, 1007
-218, -547, 1030
-254, -503, 1005
-219, -435, 1020
-210, -478, 1016
-228, -476, 1011
-220, -391, 1019
-165, -217, 926
-165, -50, 976
-165, -50, 976
-69, 68, 997
10, 245, 985
27, 348, 997
27, 348, 997
-,-,-
9, -61, 1011
9, -61, 1011
-57, -109, 1011
-16, -131, 1011
-5, -127, 1007
12, -156, 1010
43, -202, 1013
113, -259, 1009
113, -259, 1009
191, -282, 1013
230, -261, 1021
217, -125, 1003
235, -142, 1012
232, 15, 1001
339, -46, 1031
326, 73, 1006
326, 73, 1006
257, 262, 1014
264, 388, 1006
297, 478, 991
313, 511, 992
242, 587, 1012
242, 587, 1012
210, 649, 1002
202, 496, 1000
140, 292, 1022
121, 125, 988
75, -126, 982
75, -126, 982
-46, -432, 984
-120, -724, 1021
-161, -797, 955
-256, -735, 992
-191, -717, 1026
-187, -743, 1025
-229, -612, 1003
-196, -382, 1034
-180, -199, 1004
-115, 69, 995
-62, 281, 953
-62, 281, 953
0, 488, 1022
-,-,-
-54, -115, 1012
-44, -129, 1011
-18, -148, 1006
38, -193, 1008
42, -278, 1017
84, -289, 1012
84, -289, 1012
147, -259, 1003
194, -232, 1008
243, -221, 1033
273, -109, 1007
274, -20, 1011
283, 66, 998
339, 178, 1043
339, 178, 1043
342, 259, 1007
282, 444, 1015
284, 534, 999
328, 497, 934
290, 625, 1050
290, 625, 1050
276, 636, 1000
246, 586, 1068
191, 358, 979
125, 77, 1000
91, -244, 951
91, -244, 951
18, -459, 1005
-126, -643, 1015
-162, -698, 982
-258, -708, 1054
-266, -688, 926
-323, -603, 982
-322, -540, 1057
-258, -402, 1008
-237, -304, 915
-229, -146, 1015
-68, 134, 944
-68, 134, 944
-72, 297, 935
67, 403, 927
-,-,-
-3, -295, 1011
-8, -290, 1002
6, -274, 1002
38, -255, 1004
104, -231, 1011
154, -204, 1012
199, -232, 1013
199, -232, 1013
231, -186, 1010
263, -219, 1017
293, -226, 999
292, -137, 873
309, 58, 767
265, 138, 1035
265, 138, 1035
401, 343, 980
231, 535, 977
243, 620, 1007
206, 561, 1030
259, 503, 989
259, 503, 989
261, 457, 968
203, 412, 1002
213, 309, 1024
125, 34, 1036
81, -62, 1003
81, -62, 1003
54, -137, 1027
32, -300, 947
-119, -465, 994
-136, -543, 970
-167, -551, 1030
-158, -508, 1002
-232, -479, 947
-182, -420, 1010
-182, -420, 1010
-205, -341, 1011
-224, -328, 1008
-207, -190, 998
-158, -105, 1004
-81, 10, 968
-47, 188, 1015
59, 367, 905
130, 465, 1021
130, 465, 1021
149, 482, 998
-,-,-
161, -213, 1044
8, -244, 1018
-8, -308, 1012
0, -290, 1007
9, -259, 1010
31, -216, 1010
31, -216, 1010
72, -190, 1012
122, -240, 1018
145, -272, 997
152, -214, 1014
212, -186, 1016
249, -111, 991
280, 26, 1022
280, 26, 1022
327, 264, 1012
113, 228, 821
634, 408, 1065
346, 314, 1016
331, 418, 1011
331, 418, 1011
341, 683, 995
327, 647, 920
264, 366, 975
206, 136, 1047
114, -5, 1022
114, -5, 1022
89, -114, 1027
-20, -292, 982
-58, -420, 991
-86, -434, 1021
-144, -497, 996
-133, -420, 1002
-111, -395, 1007
-148, -371, 1013
-148, -371, 1013
-232, -263, 989
-232, -239, 999
-232, -231, 1016
-267, -137, 1017
-227, -69, 906
-195, 0, 1002
-120, 12, 1061
-27, 41, 1010
72, 263, 981
72, 263, 981
64, 304, 857
182, 407, 1003
-,-,-
-28, -214, 1002
-33, -156, 1006
-60, -151, 1014
7, -110, 1008
-8, -103, 1009
9, -118, 1014
21, -132, 1009
21, -132, 1009
99, -199, 1000
97, -243, 1015
167, -324, 1019
180, -296, 1016
200, -273, 1006
254, -248, 1012
329, -260, 1004
380, -194, 995
380, -194, 995
321, -170, 796
460, 170, 970
285, 671, 1024
266, 876, 1004
284, 820, 999
284, 820, 999
312, 705, 1001
237, 613, 1013
212, 461, 989
195, 218, 926
147, -113, 954
147, -113, 954
70, -163, 1043
14, -359, 900
-57, -482, 1000
-114, -547, 1006
-216, -654, 999
-243, -552, 1025
-226, -444, 1001
-145, -475, 989
-171, -437, 926
-212, -262, 1031
-212, -262, 1031
-181, -224, 986
-122, -66, 960
-86, 40, 1012
-43, 204, 923
-8, 305, 960
-,-,-
-20, -228, 1021
-14, -244, 993
-24, -173, 1017
-46, -200, 1007
-33, -176, 1013
-10, -112, 1007
25, -164, 1013
25, -164, 1013
81, -215, 1014
124, -313, 1014
201, -337, 1010
269, -293, 1016
285, -218, 992
338, -148, 1030
288, -98, 854
288, -98, 854
377, 140, 1025
345, 290, 1023
328, 487, 1010
309, 589, 1005
295, 613, 1046
271, 483, 953
271, 483, 953
290, 473, 1020
229, 449, 1005
208, 353, 1006
210, 270, 1003
185, 34, 979
185, 34, 979
96, -128, 972
29, -203, 995
-36, -408, 976
-165, -550, 1003
-165, -550, 1003
-227, -648, 1004
-239, -579, 1010
-148, -545, 907
-184, -347, 959
-248, -454, 1002
-254, -335, 962
-196, -305, 1017
-99, -114, 1044
-162, 35, 962
-89, 123, 877
68, 261, 993
68, 261, 993
-,-,-
-4, -301, 1013
32, -299, 1019
32, -299, 1019
70, -343, 974
116, -349, 1019
160, -382, 1009
228, -376, 1003
272, -334, 1005
348, -213, 1029
382, -158, 1001
417, -65, 1016
417, -65, 1016
452, 272, 966
416, 315, 969
391, 541, 1017
342, 666, 1012
323, 600, 1011
323, 600, 1011
295, 628, 1008
265, 730, 1003
306, 649, 973
260, 484, 993
192, 199, 1030
192, 199, 1030
133, 31, 1006
96, -279, 1013
37, -454, 1002
-20, -634, 992
-99, -746, 980
-257, -685, 1031
-226, -602, 940
-226, -602, 940
-232, -544, 1011
-208, -457, 949
-312, -439, 1005
-240, -331, 1008
-222, -248, 962
-168, -56, 996
-134, 100, 929
-51, 273, 1013
0, 364, 987
-,-,-
-70, -287, 1004
-29, -240, 1009
-29, -240, 1009
23, -216, 1008
16, -283, 1011
68, -333, 1005
143, -297, 1015
187, -256, 1009
189, -322, 1010
255, -367, 1013
312, -280, 1014
312, -280, 1014
352, -190, 982
341, -17, 1024
367, 252, 949
333, 400, 912
313, 566, 1034
200, 683, 973
200, 683, 973
233, 735, 997
315, 636, 1017
293, 532, 975
237, 354, 994
237, 354, 994
184, 139, 1013
180, 10, 1008
152, -126, 976
105, -198, 1032
57, -321, 987
57, -321, 987
-4, -462, 1017
-50, -554, 996
-85, -426, 1016
-151, -399, 1006
-162, -361, 1009
-167, -379, 1002
-253, -286, 974
-296, -274, 1031
-272, -209, 1027
